Time,x,y,z,q0,q1,q2,q3,u,v,w,p,q,r,VBS,LCG,DS,DR,RPM1,RPM2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45.0,0.0,0.0,0.0,0.0
0.010003334444814937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003306823055932187,0.0,50.0,45.15,0.0,0.0,1000.0,1000.0
0.020006668889629875,0.0,0.0,0.0,1.0,0.0,1.6534115279660935e-06,0.0,0.05506442529981375,0.0,0.0,0.0,-0.015264680818430021,0.0,50.0,45.3,0.0,0.0,1000.0,1000.0
0.030010003334444812,0.0005506442529951268,0.0,-1.8208831114258193e-09,1.000000000126194,0.0,-7.466999256407969e-05,0.0,0.10900253762168474,0.0,-4.324528129970722e-06,0.0,-0.030434506214068367,0.0,50.0,45.449999999999996,0.0,0.0,1000.0,1000.0
0.04001333777925975,0.0016406696235151163,0.0,1.1771820861648058e-07,0.9999999887634721,0.0,-0.00022684252321019435,0.0,0.16182765972439164,0.0,-2.1392532657257353e-05,0.0,-0.04493223709723415,0.0,50.0,45.599999999999994,0.0,0.0,1000.0,1000.0
0.05001667222407469,0.003258946151268722,0.0,6.379807676719072e-07,0.9999999378007627,0.0,-0.0004515037029161103,0.0,0.21355343267008406,0.0,-5.880278225607534e-05,0.0,-0.05854373077618764,0.0,50.0,45.74999999999999,0.0,0.0,1000.0,1000.0
0.060020006668889625,0.005394480138281799,0.0,1.978356224105868e-06,0.9999998056372118,0.0,-0.0007442223269608819,0.0,0.2641937836152503,0.0,-0.00012312581295802135,0.0,-0.07109950940942515,0.0,50.0,45.89999999999999,0.0,0.0,1000.0,1000.0
0.07002334111370456,0.008036416880530018,0.0,4.679476292940479e-06,0.9999995410680218,0.0,-0.0010997197755588531,0.0,0.3137628960538211,0.0,-0.00021976829882969026,0.0,-0.08248172578942721,0.0,50.0,46.04999999999999,0.0,0.0,1000.0,1000.0
0.0800266755585195,0.01117404308554378,0.0,9.38281867398015e-06,0.9999990875341629,0.0,-0.0015121281551258733,0.0,0.36227518261754843,0.0,-0.00035291699358112243,0.0,-0.09262556495824606,0.0,50.0,46.19999999999999,0.0,0.0,1000.0,1000.0
0.09003001000333444,0.014796789017753944,0.0,1.6809779893620653e-05,0.9999983872257011,0.0,-0.001975255450438852,0.0,0.40974526025127445,0.0,-0.000525558322477029,0.0,-0.10151568130941566,0.0,50.0,46.34999999999999,0.0,0.0,1000.0,1000.0
0.10003334444814937,0.018894230408958053,0.0,2.774123180174243e-05,0.9999973846290259,0.0,-0.0024828328667930253,0.0,0.45618792737570585,0.0,-0.0007395607902655659,0.0,-0.10917897942530928,0.0,50.0,46.499999999999986,0.0,0.0,1000.0,1000.0
0.11003667889296431,0.023456090163718135,0.0,4.299840227255043e-05,0.9999960292638662,0.0,-0.0030287260813451817,0.0,0.501618142560534,0.0,-0.0009958021207307432,0.0,-0.11567534525808795,0.0,50.0,46.649999999999984,0.0,0.0,1000.0,1000.0
0.12004001333777925,0.028472239880673045,0.0,6.342568470542984e-05,0.9999942775202691,0.0,-0.0036071001548554113,0.0,0.5460510042497189,0.0,-0.0012943217402945253,0.0,-0.12108784865441784,0.0,50.0,46.79999999999998,0.0,0.0,1000.0,1000.0
0.1300433477825942,0.033932701202409626,0.0,8.987573022873236e-05,0.9999920936419914,0.0,-0.004212535459383936,0.0,0.5895017311747675,0.0,-0.0016344811230535388,0.0,-0.12551359645522092,0.0,50.0,46.94999999999998,0.0,0.0,1000.0,1000.0
0.14004668222740912,0.03982764699987172,0.0,0.00012319694933798835,0.9999894499921678,0.0,-0.004840097873406407,0.0,0.631985643218356,0.0,-0.0020151183624232574,0.0,-0.1290559737058454,0.0,50.0,47.09999999999998,0.0,0.0,1000.0,1000.0
0.15005001667222406,0.04614740239280157,0.0,0.00016422336945336828,0.9999863267780817,0.0,-0.005485370183569232,0.0,0.6735181426136263,0.0,-0.002434687842007646,0.0,-0.1318185955125697,0.0,50.0,47.24999999999998,0.0,0.0,1000.0,1000.0
0.160053351117039,0.05288244560534563,0.0,0.00021376666994910235,0.9999827114140728,0.0,-0.00614445324526612,0.0,0.7141146954619205,0.0,-0.002891380076955546,0.0,-0.13390097545690244,0.0,50.0,47.39999999999998,0.0,0.0,1000.0,1000.0
0.17005668556185394,0.06002340865531005,0.0,0.0002726101435456371,0.9999785976791923,0.0,-0.0068139454841256025,0.0,0.7537908136157154,0.0,-0.003383220144357004,0.0,-0.1353957182066859,0.0,50.0,47.549999999999976,0.0,0.0,1000.0,1000.0
0.18006002000666887,0.06756107787608384,0.0,0.0003415043029364428,0.9999739847923416,0.0,-0.007490908359025334,0.0,0.7925620370062666,0.0,-0.0039081454483675315,0.0,-0.13638694999058784,0.0,50.0,47.699999999999974,0.0,0.0,1000.0,1000.0
0.1900633544514838,0.07548639427144888,0.0,0.00042116385223916293,0.9999688764920538,0.0,-0.008172823975844267,0.0,0.8304439165042687,0.0,-0.004464064952187795,0.0,-0.13694968200603314,0.0,50.0,47.84999999999997,0.0,0.0,1000.0,1000.0
0.20006668889629875,0.08379045370496277,0.0,0.0005122657630509994,0.9999632801765596,0.0,-0.008857549516693833,0.0,0.8674519973951181,0.0,-0.0050489026549191615,0.0,-0.13714982858219324,0.0,50.0,47.99999999999997,0.0,0.0,1000.0,1000.0
0.2100700233411137,0.09246450692705793,0.0,0.0006154482254197165,0.9999572061348094,0.0,-0.009543271758581861,0.0,0.903601803535445,0.0,-0.005660628223589729,0.0,-0.1370446499377636,0.0,50.0,48.14999999999997,0.0,0.0,1000.0,1000.0
0.22007335778592862,0.10149995944428886,0.0,0.000731310278331035,0.9999506668810665,0.0,-0.010228463804708049,0.0,0.9389088222397777,0.0,-0.006297277509652425,0.0,-0.1366834424624967,0.0,50.0,48.29999999999997,0.0,0.0,1000.0,1000.0
0.23007669223074356,0.11088837123620826,0.0,0.0008604119581057851,0.9999436765936698,0.0,-0.010911845266241121,0.0,0.9733884899288243,0.0,-0.006956965337660562,0.0,-0.13610834841568367,0.0,50.0,48.44999999999997,0.0,0.0,1000.0,1000.0
0.2400800266755585,0.12062145632614558,0.0,0.001003274833977831,0.9999362506513377,0.0,-0.011592346491876761,0.0,1.0070561785556371,0.0,-0.007637892555403283,0.0,-0.13535519766009346,0.0,50.0,48.599999999999966,0.0,0.0,1000.0,1000.0
0.25008336112037344,0.1306910822127173,0.0,0.0011603828269695104,0.999928405256603,0.0,-0.01226907700553898,0.0,1.0399271828135233,0.0,-0.008338348942682393,0.0,-0.13445432559201564,0.0,50.0,48.749999999999964,0.0,0.0,1000.0,1000.0
0.2600866955651884,0.14108926916925105,0.0,0.0013321832307166641,0.9999201571345258,0.0,-0.012941298033358174,0.0,1.0720167081199798,0.0,-0.009056713223577517,0.0,-0.13343133453022774,0.0,50.0,48.89999999999996,0.0,0.0,1000.0,1000.0
0.2700900300100033,0.15180818941849253,0.0,0.0015190878713287552,0.9999115232948528,0.0,-0.01360839883734168,0.0,1.103339859363846,0.0,-0.009791451128269284,0.0,-0.13230778193708273,0.0,50.0,49.04999999999996,0.0,0.0,1000.0,1000.0
0.28009336445481825,0.16284016619002234,0.0,0.001721474358153791,0.9999025208466267,0.0,-0.014269876489990431,0.0,1.1339116303978434,0.0,-0.010541112207249455,0.0,-0.13110178954628718,0.0,50.0,49.19999999999996,0.0,0.0,1000.0,1000.0
0.2900966988996332,0.17417767266777032,0.0,0.0019396873889950728,0.9998931668555032,0.0,-0.014925318694464661,0.0,1.1637468942552593,0.0,-0.011304325908706494,0.0,-0.12982857419772018,0.0,50.0,49.34999999999996,0.0,0.0,1000.0,1000.0
